X,Y,full_id,attributio,boundary,health_lev,name,ref,ref_dhis2,alt_name
31.0192584805269,2.01035961663552,r10750785,Référentiel Géographique Commun (RGC.cd),health,6,Angumu,,yKlg7zZ2xlH,
23.4991490655385,1.77586440477862,r10750795,Référentiel Géographique Commun (RGC.cd),health,6,Yalimbongo,,CPZTm1VIXB9,
30.8344474220083,2.05816343616023,r10750797,Référentiel Géographique Commun (RGC.cd),health,6,Rethy,,hWMdKGgsAIz,
30.7877556750328,1.9518206226817,r10750850,Référentiel Géographique Commun (RGC.cd),health,6,Linga,,K0KK2tBPIRA,
14.717242537361,-5.48503730410124,r10750889,Référentiel Géographique Commun (RGC.cd),health,6,Kwilu-Ngongo,,DZV9ipxIsg1,
25.1679773654493,1.05703225785546,r10750929,Référentiel Géographique Commun (RGC.cd),health,6,Bengamisa,,dxiEfVDsieA,
30.6003041965406,1.9005793118936,r10750932,Référentiel Géographique Commun (RGC.cd),health,6,Fataki,,FDNwbfrJhkA,
30.4221807360346,1.97922422898335,r10751105,Référentiel Géographique Commun (RGC.cd),health,6,Mangala,,YTZmP8g33YJ,
29.6280207176844,1.12572553313234,r10751117,Référentiel Géographique Commun (RGC.cd),health,6,Komanda,,i2mtQy4nTmD,
30.1579189177196,2.19908749608956,r10751127,Référentiel Géographique Commun (RGC.cd),health,6,Damas,,ApdB8z3Wrxt,
14.0223243369382,-4.78473423610152,r10751160,Référentiel Géographique Commun (RGC.cd),health,6,Luozi,,DaXi5vRLqh3,
29.1737093506921,0.984302405372278,r10751163,Référentiel Géographique Commun (RGC.cd),health,6,Mandima,,YpXUkTbtAPA,
13.6660078961306,-5.0240413713282,r10751220,Référentiel Géographique Commun (RGC.cd),health,6,Kibunzi,,zuuFyMjjK7i,
29.327308704355,0.314235094103798,r10751288,Référentiel Géographique Commun (RGC.cd),health,6,Kalunguta,,XoJ3dLz68aj,
13.0504723115105,-5.81446915882643,r10751319,Référentiel Géographique Commun (RGC.cd),health,6,Boma,,djWn21U4AVy,
28.7114672871564,1.50023946763648,r10751333,Référentiel Géographique Commun (RGC.cd),health,6,Mambasa,,RjHZChl5gJQ,
29.4382318825612,1.91502308422576,r10751396,Référentiel Géographique Commun (RGC.cd),health,6,Mongbwalu,,nv8tx681Gjd,Mongbalu
30.2081200173416,1.86176172915762,r10751412,Référentiel Géographique Commun (RGC.cd),health,6,Bambu,,Uc3GqWS8C0w,
24.3752679174204,0.866946858632353,r10752450,Référentiel Géographique Commun (RGC.cd),health,6,Isangi,,dtBcztLoZpn,
22.978482281862,-6.52423497154283,r10752832,Référentiel Géographique Commun (RGC.cd),health,6,Dibaya,,kye1r2XW3YV,
28.8784657251618,-1.16712435195847,r10753237,Référentiel Géographique Commun (RGC.cd),health,6,Mweso,,OZYtwRFkc5Z,
28.6760217009671,-1.51142802123614,r10753369,Référentiel Géographique Commun (RGC.cd),health,6,Masisi,,D6IRek5MhIt,
28.5064945247568,-1.25097090979294,r10753402,Référentiel Géographique Commun (RGC.cd),health,6,Kibua,,is2bUIOxBUG,
14.3609182473209,-5.41945658256981,r10753503,Référentiel Géographique Commun (RGC.cd),health,6,Kimpese,,XXKTLp8q7wJ,
15.2962961872576,-4.8278290082367,r10753680,Référentiel Géographique Commun (RGC.cd),health,6,Sona-Bata,,RJDVdKIftDZ,
14.5893610002183,-5.08006311681878,r10753937,Référentiel Géographique Commun (RGC.cd),health,6,Gombe-Matadi,,MjmIRJaAC1H,
14.935599415465,-5.70638808518781,r10753977,Référentiel Géographique Commun (RGC.cd),health,6,Kimpangu,,bBTWb8cD9Z3,
29.2508044594127,-1.20189596983511,r10754169,Référentiel Géographique Commun (RGC.cd),health,6,Bambo,,reOlSi4YUvZ,
28.1025005348953,-1.70988713647088,r10754212,Référentiel Géographique Commun (RGC.cd),health,6,Itebero,,bzo7dCPSXS2,
29.2523425523134,0.143245593993837,r10754304,Référentiel Géographique Commun (RGC.cd),health,6,Butembo,,foR0DRLqtdJ,
28.813128309935,-1.61737329191849,r10754312,Référentiel Géographique Commun (RGC.cd),health,6,Katoyi,,Hxf5Q4aK6Ad,
15.5008162046546,-4.64651700766012,r10754509,Référentiel Géographique Commun (RGC.cd),health,6,Masa,,yb4Q3Xo1EUo,
14.1905007118139,-4.60757028268763,r10754558,Référentiel Géographique Commun (RGC.cd),health,6,Mangembo,,muQLQumKnyM,
27.8039747179988,-1.11067640894313,r10755474,Référentiel Géographique Commun (RGC.cd),health,6,Walikale,,xIs8yXFjb9Y,
28.5319899434511,-0.612930971913879,r10755491,Référentiel Géographique Commun (RGC.cd),health,6,Pinga,,Qnxdx1xJkXt,
28.7887198345928,-0.290680024707063,r10755536,Référentiel Géographique Commun (RGC.cd),health,6,Alimbongo,,GLky3WLKZTi,
15.4924324711639,-5.60377219681372,r10756581,Référentiel Géographique Commun (RGC.cd),health,6,Ngidinga,,fuiphWnOGii,
19.1344074104061,0.448903323664095,r10756925,Référentiel Géographique Commun (RGC.cd),health,6,Bolomba,,lW6uPgrLYfi,
18.2442591797314,-0.420266465492891,r10757011,Référentiel Géographique Commun (RGC.cd),health,6,Bikoro,,NMRFBOfk41A,
18.2279991852732,0.059088815809103,r10757057,Référentiel Géographique Commun (RGC.cd),health,6,Wangata,,J0LvPM9HPVN,
18.7257668759768,0.825385125211187,r10757124,Référentiel Géographique Commun (RGC.cd),health,6,Lolanga Mampoko,,pBzecjfopeA,Mampoko
29.1324265376211,-0.637952014949094,r10757442,Référentiel Géographique Commun (RGC.cd),health,6,Kayna,,ZLgC2OOesbS,
30.104117324455,1.56790848574556,r10757444,Référentiel Géographique Commun (RGC.cd),health,6,Rwampara,,vPxN2nZnBXK,
29.9327735611318,1.48625502039993,r10757527,Référentiel Géographique Commun (RGC.cd),health,6,Nyankunde,,mGTaa8TFifO,
30.3228226371246,1.77188036126122,r10757546,Référentiel Géographique Commun (RGC.cd),health,6,Nizi,,TCE5waEW7Fi,
30.3786578745107,1.57587821182103,r10757572,Référentiel Géographique Commun (RGC.cd),health,6,Lita,,xGWcGHazqtw,
28.7482299656974,0.010939468090898,r10758532,Référentiel Géographique Commun (RGC.cd),health,6,Musienene,,VooLsNf0dDB,
28.4733757823206,0.374997202278662,r10758805,Référentiel Géographique Commun (RGC.cd),health,6,Manguredjipa,,IyDb5geWMDN,
29.1961602887468,0.50711970167926,r10758947,Référentiel Géographique Commun (RGC.cd),health,6,Mabalako,,svtAZQ9nVl0,
29.5113262895064,0.513727322021396,r10759025,Référentiel Géographique Commun (RGC.cd),health,6,Beni,,msg2MyMGhKv,
29.8416331880273,0.679884279531594,r10759930,Référentiel Géographique Commun (RGC.cd),health,6,Kamango,,vFJcnSDGQS0,
15.1561361366414,-5.13027165836841,r10760393,Référentiel Géographique Commun (RGC.cd),health,6,Kisantu,,pZobW0wXW6e,
29.7250636612914,0.233776644016333,r10760463,Référentiel Géographique Commun (RGC.cd),health,6,Mutwanga,,TnjfqDbxtwP,
29.1981166255728,-0.867270015936639,r10760589,Référentiel Géographique Commun (RGC.cd),health,6,Kibirizi,,OKMskHnAdPh,
29.3372973969474,-0.273430613164036,r10760626,Référentiel Géographique Commun (RGC.cd),health,6,Lubero,,oTtGHeQSotN,
29.502592859023,0.01210479433537,r10760666,Référentiel Géographique Commun (RGC.cd),health,6,Kyondo,,amGiV9h9C2I,
17.6669628966845,-6.16344363941674,r10760830,Référentiel Géographique Commun (RGC.cd),health,6,Mwela Lembwa,,jzvghlGm7Hp,
29.4339383574533,0.172687603421676,r10761747,Référentiel Géographique Commun (RGC.cd),health,6,Vuhuvi,,EsZ68sGXB5Y,
28.9882855084155,-8.17509662893834,r10762082,Référentiel Géographique Commun (RGC.cd),health,6,Pweto,,fdlN13eHB5u,
28.14220408018,-8.96647079037666,r10762257,Référentiel Géographique Commun (RGC.cd),health,6,Kilwa,,iHmCGdXARXG,
28.2103363057076,-9.93341264323954,r10763547,Référentiel Géographique Commun (RGC.cd),health,6,Kashobwe,,OcTqzK4K1RV,
28.2824783613656,-10.8044715977419,r10763570,Référentiel Géographique Commun (RGC.cd),health,6,Kasenga,,Vue5tcMpaGh,
27.3963320238259,-11.6513131848288,r10763765,Référentiel Géographique Commun (RGC.cd),health,6,Mumbunda,,QteKQ66ixqO,
27.6872472001017,-10.6408128080518,r10764020,Référentiel Géographique Commun (RGC.cd),health,6,Lukafu,,nNFVLFmkaAz,
27.0291706257742,-9.64919481496697,r10764059,Référentiel Géographique Commun (RGC.cd),health,6,Mufunga Sampwe,,qzQdkny6PZ4,
27.16918816963,-8.78022778034823,r10764061,Référentiel Géographique Commun (RGC.cd),health,6,Mitwaba,,rYWmyhhl1LP,
26.0719635687351,-11.4205619655228,r10764086,Référentiel Géographique Commun (RGC.cd),health,6,Manika,,xMdqjEKgZLw,
27.4683155987341,-11.5987745050775,r10764682,Référentiel Géographique Commun (RGC.cd),health,6,Kowe,,sAsXOxkBdrE,
27.4760569035136,-11.5993618331704,r10764761,Référentiel Géographique Commun (RGC.cd),health,6,Vangu,,uIuYpiQm6m8,
26.4607556247705,-11.5040526105494,r10766443,Référentiel Géographique Commun (RGC.cd),health,6,Kilela Balanda,,Kth7MQGYcrE,
26.7320503805294,-10.9643718608781,r10766489,Référentiel Géographique Commun (RGC.cd),health,6,Likasi,,fQLRnttyYlx,
27.3918285845376,-11.7312496403252,r10769285,Référentiel Géographique Commun (RGC.cd),health,6,Kisanga,,QA2FRWLQqWE,
27.5182829004123,-11.7392394289192,r10769511,Référentiel Géographique Commun (RGC.cd),health,6,Kenya,,IOin37HS2Wz,
29.5842035236018,0.763323925501034,r10773318,Référentiel Géographique Commun (RGC.cd),health,6,Oicha,,zOOAshOz4Cz,
30.2839092534309,1.6098970153454,r10775396,Référentiel Géographique Commun (RGC.cd),health,6,Bunia,,GPi6i83o7l6,
30.0783334693948,1.759734515783,r10775405,Référentiel Géographique Commun (RGC.cd),health,6,Kilo,,sbyWSsdZ3tj,
29.4657251213522,1.46824445904979,r10775428,Référentiel Géographique Commun (RGC.cd),health,6,Lolwa,,xp3Y1OXHZLj,
27.5519166491014,-11.6831451592913,r10775735,Référentiel Géographique Commun (RGC.cd),health,6,Kampemba,,zMfBT8xVQeH,
27.4894135319319,-11.6826211707213,r10775816,Référentiel Géographique Commun (RGC.cd),health,6,Kamalondo,,uocpzPZHiEo,
27.443202369415,-11.5981904755858,r10777305,Référentiel Géographique Commun (RGC.cd),health,6,Lubumbashi,,H8vCqAKUlyX,
22.1812093227183,-4.44392321595589,r10780569,Référentiel Géographique Commun (RGC.cd),health,6,Kakenge,,y1bSl3YWtJm,
21.1704438787185,-4.50461684402497,r10780570,Référentiel Géographique Commun (RGC.cd),health,6,Mushenge,,qdhh0JFWiW2,
15.3162759550462,-4.40709623650109,r10781549,Référentiel Géographique Commun (RGC.cd),health,6,Lemba,,tCLXgZBBLQ0,
19.274153458995,-7.12456081250684,r10781662,Référentiel Géographique Commun (RGC.cd),health,6,Kahemba,,JkaDYyGpdPX,
18.7475481055075,-7.41583478517464,r10781731,Référentiel Géographique Commun (RGC.cd),health,6,Kajiji,,LhkH0lpHnU0,
18.0704236254183,-7.1567934838636,r10781898,Référentiel Géographique Commun (RGC.cd),health,6,Panzi,,Kl436vOuc9s,
29.1833246051588,-1.63624070373568,r10783097,Référentiel Géographique Commun (RGC.cd),health,6,Karisimbi,,RSaqeeEezZl,
26.9043734132786,-10.8348876705812,r10785145,Référentiel Géographique Commun (RGC.cd),health,6,Kambove,,NR5cDy2jhiJ,
27.2838841551973,-10.5515973613321,r10785186,Référentiel Géographique Commun (RGC.cd),health,6,Kikula,,Q22qlkhPQDO,
26.7048244101495,-11.4570112870568,r10785196,Référentiel Géographique Commun (RGC.cd),health,6,Panda,,EofZhh5yYMG,
29.1606219862705,-12.6013295300546,r10786548,Référentiel Géographique Commun (RGC.cd),health,6,Sakania,,CSwaGvyMS6Z,
27.3040683235225,-11.7570824741703,r10786585,Référentiel Géographique Commun (RGC.cd),health,6,Kipushi,,ZMH0kkBQFs9,
27.9713684532153,-11.5030022224982,r10786592,Référentiel Géographique Commun (RGC.cd),health,6,Kafubu,,GpdRlogsSiE,
27.4622900104644,-11.7212828988117,r10786631,Référentiel Géographique Commun (RGC.cd),health,6,Katuba,,nhdQUgOeBQU,
27.6324872988077,-11.6573088991014,r10786692,Référentiel Géographique Commun (RGC.cd),health,6,Rwashi,,YFSLTwHFlOk,Ruashi
15.532610607013,-4.10873804211086,r10791110,Référentiel Géographique Commun (RGC.cd),health,6,Police,,kyBo3gA8qoh,
17.238594737255,-6.99475494015632,r10807284,Référentiel Géographique Commun (RGC.cd),health,6,Kitenda,,c66ur6Nda04,
18.3178052036753,1.41453673958066,r11246018,Référentiel Géographique Commun (RGC.cd),health,6,Bomongo,,dseqqnd0Nuw,
